id,district,lat,long
1015843,2,40.7628468,-111.9259203
1015751,5,40.7410433,-111.871774
1015695,5,40.7435225,-111.8724182
1015509,4,40.7611871,-111.8683237
1015445,5,40.7443814,-111.8943475
1015437,3,40.7897981,-111.9027835
1015388,7,40.7198927,-111.8697182
1015130,4,40.7670362,-111.8821419
1014943,7,40.719301,-111.8713469
1014788,2,40.7614932,-111.9278661
1014676,4,40.7672021,-111.8821255
1014669,5,40.7430654,-111.893235
1013733,4,40.7537187,-111.8795322
1013717,5,40.7450122,-111.8951391
1013429,3,40.7737357,-111.9067586
1013416,4,40.7531524,-111.879541
1022354,7,40.7211371,-111.8607794
1022318,7,40.7186735,-111.8713331
1022212,2,40.7661867,-111.9262053
1022173,4,40.7609474,-111.8682218
1022134,5,40.7496942,-111.9056629
1022128,5,40.7496942,-111.9056629
1021946,4,40.7544014,-111.8791477
1021929,7,40.719897,-111.8661628
1021871,4,40.753737,-111.879532
1021868,4,40.7537567,-111.8793096
1021811,4,40.7536098,-111.8795583
1019669,7,40.7223025,-111.863715
1019440,4,40.7545519,-111.883734
1018995,4,40.7541346,-111.8839276
1018901,4,40.7503834,-111.9031786
1018881,7,40.7199828,-111.8654551
1018839,4,40.7531569,-111.8795359
1018813,4,40.7537457,-111.8794582
1018747,4,40.753734,-111.8794213
1018486,5,40.7443001,-111.8740236
1026289,4,40.7556489,-111.8785735
1026281,4,40.7518667,-111.885778
1026231,7,40.7241129,-111.8550651
1025995,7,40.7188024,-111.8714619
1025569,5,40.7442097,-111.8940177
1025563,5,40.7431408,-111.8929593
1025558,5,40.7373338,-111.8994584
1025261,3,40.7833101,-111.8845961
1024623,4,40.7537721,-111.8794691
1024440,4,40.7535776,-111.8909456
1024334,5,40.7496972,-111.9055529
1024129,2,40.7636099,-111.9201416
1023494,2,40.7628172,-111.9250044
1023491,4,40.7667747,-111.8838266
1023239,7,40.719793,-111.8573607
1023126,4,40.7581793,-111.8739231
1022806,7,40.7211226,-111.8607928
1022787,7,40.7197758,-111.8656945
1022685,4,40.7529245,-111.8822615
1022653,5,40.7329944,-111.8950137
1031327,7,40.7188169,-111.8712102
1031206,4,40.7537944,-111.8796241
1030905,4,40.7537793,-111.8795298
1030892,5,40.7497198,-111.9056669
1030618,4,40.7545707,-111.8828286
1030568,7,40.7216044,-111.8703705
1030465,7,40.7190466,-111.8711146
1030444,5,40.7336563,-111.8913851
1030165,4,40.7545113,-111.8830339
1029921,5,40.7464022,-111.8732783
1029528,5,40.7338583,-111.898929
1029516,4,40.7579,-111.8739017
1028757,7,40.7188497,-111.871198
1028366,5,40.7463916,-111.8733121
1028050,4,40.7534282,-111.8792949
1027136,4,40.7672044,-111.8914252
1026851,5,40.7381137,-111.8909558
1026789,2,40.7643871,-111.938718
1026673,5,40.7497004,-111.9055407
1026326,4,40.7630079,-111.9053131
1033339,5,40.7493561,-111.8860538
1033146,3,40.7728034,-111.9054608
1033066,4,40.7685159,-111.882601
1032734,4,40.7650924,-111.8856445
1032022,7,40.7227254,-111.8662306
1031995,7,40.7203363,-111.8608122
1031988,7,40.7199741,-111.8667497
1031927,5,40.7363369,-111.8988274
1031869,2,40.7497418,-111.91514
1031868,4,40.7539615,-111.87958450000001
1031815,4,40.7539815,-111.8795904
1031706,5,40.7455338,-111.8737793
1031670,4,40.7617168,-111.8998327
1031620,7,40.7180384,-111.8706805
1031593,7,40.7168256,-111.8764508
1031569,4,40.7547021,-111.8831197
1031566,4,40.7545206,-111.8829501
1031426,7,40.7199326,-111.8663518
1031346,4,40.7543392,-111.8827889
1031331,4,40.7545642,-111.8825993
1038520,2,40.7683603,-111.9173893
1037880,7,40.7195414,-111.8574744
1037538,4,40.7624242,-111.8909452
1037180,7,40.7224179,-111.8634769
1036838,4,40.7534568,-111.880031
1036837,4,40.7534568,-111.880031
1035824,7,40.7181267,-111.8710993
1035815,2,40.7642885,-111.9260126
1035734,7,40.7208584,-111.8599813
1035720,7,40.7198906,-111.8660292
1035660,7,40.7241679,-111.8562996
1035517,4,40.7539842,-111.8796447
1035112,4,40.7541252,-111.8837977
1034955,5,40.7496732,-111.9056253
1034938,4,40.7670316,-111.891262
1034816,5,40.7487265,-111.9036726
1034255,5,40.7486803,-111.8945012
1034109,4,40.7538175,-111.8793866
1033702,2,40.7799262,-111.9086995
1033403,5,40.7497089,-111.898365
1040210,4,40.7505194,-111.9038618
1040186,2,40.7706098,-111.9140267
1040025,4,40.7518858,-111.9024099
1039933,2,40.7694445,-111.9182752
1039885,5,40.7329919,-111.8949296
1039842,2,40.7403526,-111.9227818
1039838,2,40.7496729,-111.9197523
1039831,7,40.7212437,-111.86
1039811,2,40.7307066,-111.9250785
1039807,2,40.7260186,-111.9257133
1039794,4,40.7505631,-111.902701
1039558,4,40.7628181,-111.9054547
1039378,4,40.7536189,-111.8795205
1039375,4,40.752538,-111.8795312
1039343,2,40.7702497,-111.9140649
1039311,4,40.7613052,-111.8615695
1039109,7,40.7190342,-111.8713492
1039085,5,40.7380712,-111.8900386
1038793,4,40.7530592,-111.8795921
1038599,2,40.7650765,-111.9391284
1044337,4,40.7537593,-111.878983
1044288,4,40.7535885,-111.8795085
1044031,4,40.7665926,-111.8837383
1043788,4,40.7531157,-111.8795603
1043612,5,40.7480171,-111.905898
1043321,5,40.7363477,-111.8987335
1043130,4,40.7533346,-111.880005
1042930,7,40.7241897,-111.8563697
1042908,4,40.7539363,-111.8796974
1042827,7,40.7194297,-111.8421667
1042726,4,40.7644891,-111.879773
1042643,5,40.7492545,-111.9020777
1042621,7,40.7187814,-111.8712414
1042516,5,40.7466589,-111.8731949
1042285,7,40.7199522,-111.8575051
1042263,7,40.7227179,-111.8656063
1042000,3,40.7916703,-111.8998281
1041816,4,40.7671226,-111.8914028
1041059,4,40.7516123,-111.8848518
1040989,4,40.7538656,-111.8836603
1048327,5,40.7329379,-111.8949967
1047987,5,40.7273848,-111.9026694
1047778,4,40.7683714,-111.8828812
1047237,7,40.7238719,-111.8768693
1047235,7,40.723675,-111.8768611
1047106,5,40.7494556,-111.886045
1046965,7,40.7169844,-111.80938
1046921,1,40.7779611,-111.9353984
1046901,7,40.721996,-111.8600301
1046513,7,40.7239972,-111.85526
1046402,5,40.740013,-111.8730477
1046136,2,40.7331206,-111.9314897
1045966,7,40.7188522,-111.8712241
1045865,7,40.7198504,-111.86567960000001
1045779,4,40.7562485,-111.9075715
1045375,4,40.7516794,-111.8985528
1045094,4,40.7578681,-111.874606
1045060,2,40.7711057,-111.919198
1044746,4,40.7621841,-111.9034904
1044608,5,40.7486194,-111.8948829
1053998,1,40.7778036,-111.9352555
1053955,1,40.7776613,-111.9338631
1053386,4,40.7537754,-111.8796316
1052942,5,40.7487389,-111.9033801
1051791,1,40.7726665,-111.9331895
1050247,4,40.7537886,-111.8795493
1050206,4,40.7534568,-111.880031
1050179,2,40.7563232,-111.9203794
1050134,4,40.7532962,-111.8793414
1050085,2,40.7348419,-111.9376685
1050059,1,40.7903743,-111.9352335
1049618,3,40.7749659,-111.8969059
1049588,4,40.7498095,-111.9031831
1049522,5,40.7494427,-111.8860279
1049029,5,40.7399453,-111.8847495
1048916,4,40.7523,-111.884873
1048829,5,40.7323675,-111.894749
1048827,5,40.7329689,-111.894905
1048713,3,40.7695026,-111.9114629
1048351,5,40.7363239,-111.8990734
1056874,4,40.7669527,-111.8820845
1056868,4,40.7540287,-111.8790345
1056860,2,40.7703489,-111.9138487
1056766,2,40.7703437,-111.9141365
1056719,5,40.7330553,-111.8954661
1056659,4,40.7544661,-111.8827346
1056656,4,40.7545013,-111.8829092
1056632,4,40.762654,-111.8907947
1056619,2,40.7709239,-111.9140855
1056522,2,40.7642952,-111.9389409
1056042,5,40.7497109,-111.9055246
1056038,5,40.7479615,-111.906016
1055880,1,40.7728639,-111.9334253
1055691,2,40.7710989,-111.9191411
1055415,5,40.7363838,-111.8982191
1055391,1,40.7810963,-111.9376836
1055390,2,40.7713506,-111.9262436
1055389,1,40.7768637,-111.9367383
1055287,4,40.7516123,-111.8848518
1054148,4,40.7624676,-111.8878103
1059439,1,40.7725913,-111.933958
1059343,5,40.7479348,-111.9060084
1059328,4,40.7502719,-111.9024012
1059174,2,40.7524859,-111.9147318
1058863,4,40.7619404,-111.8779816
1057935,4,40.7497989,-111.9030138
1057718,7,40.719904,-111.8662206
1057678,7,40.7185075,-111.8579243
1057523,5,40.7336484,-111.8913027
1057508,1,40.7726594,-111.9332568
1057477,4,40.7543596,-111.8795654
1057272,7,40.7168439,-111.8092296
1057219,7,40.7169121,-111.8091528
1057191,4,40.7503408,-111.9024178
1057189,7,40.7205126,-111.8585808
1057183,7,40.72218,-111.8594019
1057070,4,40.7537593,-111.878983
1057055,5,40.7381571,-111.8905655
1057017,7,40.721488,-111.8527148
1056956,7,40.7184232,-111.8714074
1063446,5,40.7423627,-111.8892301
1062589,7,40.721437,-111.8533355
1062241,7,40.7196164,-111.8110364
1061791,4,40.7613938,-111.8903875
1061782,4,40.7501517,-111.8944348
1061780,5,40.7381606,-111.8905745
1061576,1,40.7778908,-111.9353681
1061560,4,40.7675166,-111.8817311
1061426,4,40.7677901,-111.8815894
1061240,1,40.7727322,-111.9333553
1061141,2,40.7496025,-111.9130554
1060870,3,40.7798234,-111.8850107
1060812,7,40.7213397,-111.8736882
1060753,4,40.7616977,-111.877979
1060453,4,40.7538567,-111.8805009
1060446,4,40.7544326,-111.8831313
1059970,3,40.7752676,-111.8860364
1059886,4,40.7542882,-111.8869132
1059851,2,40.7496625,-111.9127177
1059504,2,40.7497574,-111.9205833
1067308,2,40.7497334,-111.9154653
1067196,1,40.7779583,-111.9353191
1066153,5,40.7494051,-111.8862009
1065550,3,40.7795105,-111.884553
1065523,2,40.7495899,-111.9217395
1065519,6,40.7150032,-111.805963
1065356,1,40.7808783,-111.9375961
1065068,1,40.7810132,-111.9377587
1064951,7,40.7198879,-111.868263
1064826,5,40.7497216,-111.903374
1064750,2,40.7713524,-111.9140892
1064676,4,40.7546477,-111.8866456
1064483,5,40.7381861,-111.8909208
1064308,4,40.7537593,-111.878983
1064296,5,40.737789,-111.8905152
1064240,3,40.7729996,-111.8908193
1064095,3,40.7798866,-111.8850392
1063672,5,40.7381763,-111.8908868
1063489,4,40.7534747,-111.8794441
1063485,7,40.7168535,-111.8337441
1071028,3,40.7794896,-111.8850741
1070770,4,40.7532385,-111.8795076
1070765,4,40.7529659,-111.8795457
1070336,4,40.7573128,-111.8809287
1070247,1,40.772639,-111.9332282
1069845,5,40.7487509,-111.9039874
1069804,4,40.7658573,-111.883018
1069599,2,40.772178,-111.9139046
1069594,4,40.7675166,-111.8817311
1068769,1,40.7702515,-111.9413062
1068278,4,40.7545328,-111.8828744
1067980,7,40.7215485,-111.8528471
1067904,4,40.7652454,-111.8818557
1067787,5,40.7402523,-111.891192
1067780,5,40.7381368,-111.891012
1067616,3,40.7800575,-111.8853764
1067574,4,40.7533346,-111.880005
1067495,5,40.7443331,-111.8741166
1067335,5,40.7366584,-111.8909278
1067334,2,40.7697321,-111.918282
1073770,5,40.733295,-111.8947394
1073666,5,40.7363153,-111.8908624
1073551,5,40.7475205,-111.8854347
1073492,4,40.7592603,-111.8723297
1073459,5,40.7330618,-111.8955036
1073419,5,40.7405548,-111.8911723
1073375,5,40.7403623,-111.8911296
1073347,5,40.7332562,-111.8947898
1073333,5,40.7489714,-111.8855587
1073242,2,40.7588782,-111.9176914
1073215,3,40.7694211,-111.9112957
1072991,5,40.7424379,-111.9010722
1072792,5,40.7369693,-111.8994927
1072180,4,40.7675166,-111.8817311
1071921,1,40.7771485,-111.9342053
1071683,1,40.7770025,-111.9343058
1071662,4,40.7553365,-111.8778665
1071599,5,40.7419359,-111.889273
1071575,4,40.7545418,-111.8830369
1071175,4,40.761416,-111.8894777
1077560,5,40.7398126,-111.8739127
1077537,1,40.7810243,-111.9375177
1077244,5,40.7369948,-111.8996309
1077074,7,40.7198622,-111.8677776
1076851,5,40.7489362,-111.9039274
1076837,2,40.7495196,-111.9155537
1076750,7,40.7186788,-111.8711767
1076698,7,40.7210909,-111.8599922
1076691,7,40.7198321,-111.8672506
1075796,1,40.7770606,-111.9340391
1075425,4,40.7541851,-111.8834392
1075358,4,40.7543694,-111.8829175
1075354,2,40.765787,-111.9205245
1074662,7,40.7203471,-111.8646402
1074641,7,40.7199603,-111.8672437
1074372,4,40.7516123,-111.8848518
1074339,2,40.771377,-111.9192023
1074227,4,40.7562218,-111.8798004
1073847,5,40.7481965,-111.8855342
1073787,5,40.7328929,-111.8946698
1080811,2,40.7713901,-111.9152467
1080776,4,40.7516235,-111.8851472
1080774,4,40.7534263,-111.879527
1080732,7,40.725993,-111.867472
1080615,5,40.7456492,-111.8947485
1080528,1,40.7706597,-111.9415728
1079508,6,40.7151107,-111.8059666
1079461,4,40.7509958,-111.896224
1079358,7,40.7170304,-111.8092846
1079335,7,40.7197874,-111.8575636
1079098,4,40.7515996,-111.8850759
1078919,4,40.750215,-111.8946075
1078677,3,40.7721744,-111.9057946
1078437,4,40.7516123,-111.8848518
1078321,2,40.7558886,-111.9222585
1078155,2,40.7722204,-111.9142025
1078139,4,40.7543922,-111.8829592
1078089,2,40.76995,-111.9200849
1078067,3,40.7875418,-111.8968152
1077881,7,40.7251485,-111.8532217
1082000,1,40.7767303,-111.9273824
1081751,2,40.7693856,-111.9181417
1081744,6,40.7152335,-111.8056446
1081581,4,40.7504647,-111.9031307
1081554,4,40.7544883,-111.8826853
1081433,6,40.71543,-111.8071791
1081434,7,40.717089,-111.8097979
1081426,5,40.734796,-111.891017
1081345,7,40.7169061,-111.8091711
1081343,4,40.7513574,-111.8963448
1081172,2,40.7504313,-111.9120447
1081124,1,40.7712796,-111.9407981
1081034,5,40.7424894,-111.8936685
1081033,5,40.7423516,-111.8929595
1080972,4,40.7648784,-111.8674761
1080971,4,40.7650098,-111.8682744
1080948,4,40.7649175,-111.8675956
1080878,4,40.7543742,-111.8829456
1080821,4,40.7538211,-111.8792443
1080813,1,40.7777707,-111.9351124
1085429,5,40.7348962,-111.8909155
1085369,2,40.7494743,-111.9155402
1085068,2,40.7404594,-111.9456024
1084743,4,40.7543763,-111.8827521
1084705,2,40.7711928,-111.9151684
1084525,4,40.7544118,-111.8829082
1084520,4,40.7541235,-111.8825002
1084375,4,40.7612437,-111.8908532
1084109,4,40.7544743,-111.883049
1084022,5,40.7407085,-111.8742198
1083298,4,40.754202,-111.8829499
1083293,4,40.754341,-111.882802
1083202,4,40.7545376,-111.8827879
1082787,7,40.7205078,-111.8583631
1082652,7,40.7114754,-111.8155938
1082306,2,40.7374653,-111.9822763
1082301,4,40.7671741,-111.8832068
1082206,5,40.7500638,-111.8648002
1082083,5,40.7350698,-111.8901227
1082042,5,40.7348702,-111.8907439
1087992,4,40.7680273,-111.884078
1087990,4,40.7681063,-111.8841511
1087988,4,40.7676307,-111.884386
1087979,4,40.7673382,-111.8842891
1087978,4,40.7676307,-111.884386
1087977,4,40.7676307,-111.884386
1087558,5,40.736968,-111.8909808
1087300,4,40.7544781,-111.8830015
1087290,4,40.7516326,-111.8852019
1087278,4,40.7535887,-111.8847155
1087255,4,40.7515621,-111.8852106
1086769,1,40.7900012,-111.9349229
1086764,1,40.7812442,-111.93856
1086758,1,40.7810086,-111.9379056
1086360,5,40.7391385,-111.8889847
1085979,4,40.7516456,-111.8852206
1085964,4,40.7545029,-111.8829827
1085920,3,40.772342,-111.9054721
1085698,2,40.7712954,-111.9146368
1085563,2,40.7699406,-111.9200843
1089255,5,40.7424945,-111.8931849
1088918,4,40.7672586,-111.88491
1088881,4,40.7652258,-111.9057137
1088866,4,40.7672342,-111.8845945
1088862,4,40.7669671,-111.8860182
1088819,4,40.753323,-111.8819996
1088813,3,40.7800735,-111.8849172
1088729,1,40.7773969,-111.9381224
1088518,4,40.7671768,-111.8842179
1088502,4,40.7545206,-111.8827681
1088497,4,40.7543574,-111.8829782
1088474,4,40.7671163,-111.8830821
1088471,3,40.7694079,-111.9113522
1088470,2,40.7712082,-111.9143121
1088446,7,40.7233418,-111.8647161
1088348,4,40.7676235,-111.8843717
1088345,4,40.753323,-111.8819996
1088024,4,40.7676307,-111.884386
1087999,4,40.7679072,-111.8839223
1087994,4,40.7676307,-111.884386
1091368,4,40.7671611,-111.8841085
1091308,4,40.7679118,-111.8839797
1091028,4,40.7672593,-111.884234
1090700,5,40.7481966,-111.8859524
1090679,4,40.7515299,-111.8852112
1090603,4,40.7677633,-111.8843344
1090554,4,40.7680375,-111.8841027
1090301,4,40.7676307,-111.884386
1090214,7,40.7188231,-111.8716033
1090101,2,40.7600349,-111.9195433
1090065,4,40.7541404,-111.8828716
1090059,4,40.7544915,-111.8828033
1090056,4,40.7543541,-111.8829071
1089877,4,40.753625,-111.8795965
1089803,4,40.7671984,-111.885371
1089496,4,40.7672308,-111.8842233
1089490,4,40.7679079,-111.8839605
1089321,4,40.7674342,-111.8845328
1089265,4,40.7591428,-111.8821327
1089263,4,40.7543998,-111.8830314
1094172,5,40.7399818,-111.8740148
1094127,7,40.7207317,-111.8495527
1093892,4,40.7535307,-111.8794942
1093799,4,40.7681849,-111.8850239
1093642,3,40.7738025,-111.9052137
1093434,4,40.7518793,-111.8856089
1093332,3,40.7757026,-111.8864062
1093173,7,40.7203843,-111.8587761
1092915,4,40.7680735,-111.8842966
1092901,4,40.7678975,-111.8839768
1092893,4,40.7675884,-111.8844369
1092891,4,40.767951,-111.8839698
1092864,2,40.7714172,-111.9152434
1092394,5,40.7348702,-111.8907439
1092294,4,40.7614938,-111.8893441
1092067,5,40.7399736,-111.8952317
1091860,5,40.7425107,-111.8933589
1091814,1,40.7779335,-111.9352352
1091764,5,40.739839,-111.8954715
1091515,2,40.7516917,-111.9258133
1096021,7,40.7188557,-111.8712069
1095964,7,40.7181394,-111.8713938
1095747,7,40.7193383,-111.8712124
1095711,7,40.7203459,-111.8647795
1095707,7,40.720545,-111.8614151
1095700,7,40.7192305,-111.8594165
1095230,4,40.7542548,-111.8831558
1095157,5,40.7405744,-111.8795345
1095110,4,40.7531114,-111.8796548
1095051,4,40.767954,-111.8850381
1094924,7,40.7187316,-111.8712853
1094667,7,40.7154514,-111.8087769
1094619,4,40.7544048,-111.8827832
1094576,4,40.7516775,-111.8853263
1094563,4,40.7576124,-111.8967855
1094532,7,40.7213472,-111.8597674
1094527,7,40.7213962,-111.8616538
1094517,4,40.7538851,-111.8866271
1094431,4,40.767172,-111.89977880000001
1094275,1,40.7748337,-111.9330604
1098081,3,40.7729966,-111.9055103
1098031,5,40.7493567,-111.8860538
1097934,7,40.7219751,-111.8600301
1097822,7,40.7200153,-111.8421343
1097420,7,40.7222655,-111.8591607
1097370,5,40.7374146,-111.8993775
1097126,4,40.7544051,-111.8817688
1096972,4,40.767954,-111.8850381
1096957,4,40.767954,-111.8850381
1096722,7,40.716945,-111.8091741
1096564,1,40.7777589,-111.9352123
1096494,2,40.7642975,-111.9390441
1096491,4,40.7544717,-111.8827759
1096446,5,40.7348702,-111.8907439
1096378,3,40.7744772,-111.9054782
1096377,4,40.7586143,-111.9082873
1096371,5,40.7438561,-111.8740783
1096284,7,40.7198775,-111.8660516
1096281,7,40.7188469,-111.8712689
1096223,1,40.7765904,-111.9328943
1099717,5,40.7493758,-111.8860799
1099702,4,40.7672211,-111.8845694
1099692,3,40.790027,-111.8978879
1099678,4,40.7544557,-111.8830592
1099665,7,40.7250655,-111.8769123
1099649,5,40.7383041,-111.8750275
1099453,7,40.7236098,-111.8769297
1099421,1,40.7726407,-111.9332689
1099354,5,40.7387748,-111.8948427
1099330,5,40.7484119,-111.8856669
1099309,3,40.7798752,-111.9096622
1099282,7,40.7184359,-111.8714055
1099134,4,40.7676787,-111.8849159
1098759,4,40.763658,-111.886804
1098565,4,40.7586767,-111.8740444
1098522,4,40.7546519,-111.8827864
1098445,1,40.7776573,-111.9350038
1098297,5,40.7379291,-111.8888846
1098296,4,40.7676791,-111.8843721
1098214,5,40.7390299,-111.8889684
1100991,2,40.7442539,-111.9199945
1100985,2,40.7437968,-111.9184304
1100872,5,40.7391324,-111.8889901
1100815,5,40.7449072,-111.8944958
1100780,4,40.7541235,-111.8825002
1100777,2,40.7614715,-111.9274986
1100527,7,40.7187021,-111.8712307
1100438,4,40.7584712,-111.8738261
1100384,5,40.7448524,-111.8942901
1100272,4,40.767954,-111.8850381
1100249,4,40.767954,-111.8850381
1099836,4,40.7545168,-111.8829335
1099826,5,40.7423638,-111.8929835
1099822,2,40.751551,-111.9135795
1099783,4,40.7543657,-111.8830707
1099780,4,40.7543774,-111.8829304
1099777,4,40.7543574,-111.8829266
1099773,4,40.7543842,-111.8828075
1099770,4,40.7545377,-111.8829406
1099756,7,40.721676,-111.8590104
1103793,4,40.7676307,-111.884386
1103746,7,40.7207056,-111.8160095
1103665,2,40.754838,-112.0418654
1103390,1,40.7840017,-111.9376022
1103300,1,40.7726814,-111.9331972
1103193,4,40.7595298,-111.8684243
1103163,4,40.7519482,-111.8853794
1102948,7,40.7199087,-111.8659607
1102613,4,40.7573103,-111.8809275
1102508,4,40.7658822,-111.8859697
1102318,2,40.764267,-111.9389918
1102283,4,40.7616396,-111.8620054
1102184,4,40.7636245,-111.8628438
1102133,4,40.7589743,-111.8815667
1101932,7,40.7235349,-111.8647322
1101792,7,40.7181619,-111.8711695
1101546,4,40.750149,-111.9031598
1101271,4,40.7542972,-111.8846423
1101141,4,40.7602076,-111.8979448
1101103,4,40.7671984,-111.885371
1104684,4,40.7594074,-111.8827301
1104601,7,40.7259438,-111.8673476
1104589,7,40.7181497,-111.8712756
1104569,4,40.750412,-111.903281
1104370,7,40.7206193,-111.8584286
1104363,7,40.7192974,-111.8712167
1104288,4,40.7672413,-111.8852685
1104270,4,40.7673021,-111.8853846
1104224,7,40.7260115,-111.867436
1104219,4,40.7685319,-111.8875697
1104217,7,40.716893,-111.8091101
1104215,4,40.7634605,-111.8860626
1104198,5,40.7465492,-111.9012834
1104185,4,40.7672436,-111.8864394
1104139,1,40.7778409,-111.9350952
1104108,2,40.7497608,-111.9199029
1104102,2,40.7502512,-111.9192595
1104012,7,40.7222629,-111.8741053
1103881,4,40.7538561,-111.8794301
1103866,4,40.7528247,-111.8798282
1108487,4,40.7500184,-111.9038562
1107884,4,40.7587,-111.8677972
1107842,4,40.7535527,-111.8908588
1107840,4,40.7673342,-111.8851666
1107757,2,40.7502955,-111.9125539
1107733,4,40.7593063,-111.8957044
1107529,1,40.8168201,-111.9216337
1107088,4,40.7675081,-111.8846891
1107061,4,40.7671984,-111.885371
1106967,4,40.7676307,-111.884386
1106679,4,40.7668337,-111.8860017
1106367,2,40.7438519,-111.9184757
1106293,5,40.7464874,-111.8893078
1106109,4,40.7593345,-111.8693414
1105919,4,40.7671791,-111.883426
1105771,7,40.7206012,-111.8585316
1105753,4,40.7590053,-111.8822816
1105486,4,40.7675178,-111.884217
1105126,4,40.767954,-111.8850381
1104732,1,40.7715318,-111.9492558
1111467,7,40.7089462,-111.83894
1111008,4,40.7634347,-111.8884841
1110207,4,40.7543466,-111.9065982
1109831,5,40.7486454,-111.9035019
1109388,1,40.7715272,-111.9492486
1109288,5,40.7393198,-111.8959917
1109248,5,40.7466096,-111.8891432
1109221,3,40.7766009,-111.9038841
1109141,2,40.7684715,-111.9183297
1109064,4,40.752963,-111.8900219
1109055,4,40.7671606,-111.8834257
1108912,2,40.7377961,-111.982369
1108909,2,40.7377894,-111.9824823
1108896,5,40.7466096,-111.8891432
1108859,5,40.7489362,-111.9039274
1108824,5,40.7345933,-111.8910576
1108787,1,40.7780876,-111.9353931
1108749,4,40.7562365,-111.8909884
1108734,5,40.7376823,-111.8918517
1108523,4,40.7668337,-111.8860017
1114795,7,40.7223077,-111.8742578
1114626,5,40.747503,-111.8958687
1114588,7,40.7249453,-111.8531117
1114574,3,40.7918138,-111.9001545
1114572,5,40.7404591,-111.8912195
1114069,5,40.7375595,-111.8919381
1113990,5,40.748729,-111.903531
1113986,4,40.7542038,-111.8911043
1113593,4,40.7537365,-111.8909716
1112991,5,40.7474347,-111.8730161
1112980,2,40.749282,-111.9297451
1112824,5,40.7348702,-111.8907439
1112626,7,40.7185846,-111.8579232
1112621,7,40.718564,-111.8579448
1112504,7,40.7185869,-111.8712358
1112476,7,40.7224664,-111.8736973
1112372,4,40.7666108,-111.8847341
1112337,2,40.7712373,-111.9259799
1112055,4,40.767954,-111.8850381
1111975,7,40.7243604,-111.8534819
1117519,1,40.7761502,-111.9326216
1117498,1,40.7772734,-111.9340252
1117019,5,40.7443274,-111.888085
1116994,5,40.7443241,-111.8877772
1116878,7,40.7188343,-111.8712625
1116649,4,40.7573459,-111.8826294
1116518,2,40.7397966,-111.9922705
1116122,7,40.7214884,-111.8529499
1116117,7,40.7204075,-111.8580486
1116109,7,40.7226687,-111.8654747
1116007,5,40.7461948,-111.8891392
1115999,5,40.7412941,-111.8929327
1115997,4,40.7654017,-111.8706223
1115714,5,40.740853,-111.8912627
1115707,5,40.7391252,-111.8895687
1115557,4,40.7540849,-111.8910287
1115535,2,40.7442059,-111.9199871
1115447,5,40.7348453,-111.890964
1115439,5,40.7350199,-111.8910506
1115230,4,40.7572934,-111.8827527
1119470,7,40.7188944,-111.871228
1119432,5,40.7402489,-111.8912676
1119127,3,40.7867492,-111.8969724
1119076,4,40.767167,-111.8836614
1119070,2,40.7608322,-111.9173254
1118712,2,40.7616758,-111.9206932
1118699,1,40.7780905,-111.9355694
1118618,1,40.7773274,-111.938029
1118595,1,40.7756593,-111.9309817
1118515,2,40.7495186,-111.9199021
1118466,4,40.7651149,-111.8849325
1118459,2,40.7338289,-111.913063
1118436,2,40.732513,-111.963942
1118343,5,40.7415875,-111.8910867
1118242,3,40.7927841,-111.8990552
1118175,2,40.734247,-111.9659663
1118144,2,40.7342437,-111.9660932
1117846,2,40.7490543,-111.928393
1117625,5,40.7407547,-111.8910957
1117550,4,40.7584998,-111.8682817
1137403,4,40.7546066,-111.8904877
1136581,2,40.7442861,-111.9199479
1136452,5,40.7469568,-111.8730056
1136449,7,40.7198879,-111.8677967
1136427,3,40.7798704,-111.8849211
1122969,2,40.7447671,-111.9148244
1121379,4,40.7510773,-111.8782793
1120340,5,40.746558,-111.889245
1120339,4,40.7522794,-111.8913727
1120185,7,40.7184345,-111.8578862
1120183,7,40.7187915,-111.8578749
1120178,7,40.7203638,-111.8580531
1120175,7,40.7206243,-111.8601222
1120160,7,40.7228143,-111.8658288
1120034,2,40.7548376,-112.0396988
1120017,7,40.7182706,-111.8713636
1119953,4,40.7540683,-111.8860828
1119942,4,40.768019,-111.885351
1119926,5,40.7376284,-111.8918349
1119703,5,40.740776,-111.8911723
1199578,5,40.7486447,-111.9035252
1199556,1,40.7770364,-111.9341037
1199492,1,40.7774653,-111.9338818
1198981,7,40.7188413,-111.8712345
1198764,7,40.7198842,-111.8663272
1198690,1,40.7763205,-111.9327425
1195670,4,40.7504009,-111.894427
1193531,5,40.7473384,-111.8730242
1190021,5,40.7401518,-111.8911848
1189822,7,40.7186093,-111.8711125
1188639,4,40.7674054,-111.8852265
1187441,5,40.7412831,-111.890674
1186383,7,40.7198842,-111.8659802
1165568,2,40.7679107,-111.9262611
1164395,7,40.7185779,-111.871339
1148642,1,40.7766056,-111.9332081
1142337,1,40.7754597,-111.9299242
1140321,7,40.7186147,-111.8711764
1138590,5,40.742536,-111.8931899
1138559,5,40.740486,-111.8911618
1203769,2,40.7469658,-111.906681
1203696,7,40.7188326,-111.8712315
1203531,5,40.7407938,-111.891181
1203489,2,40.7397537,-111.9187584
1203373,1,40.777112,-111.9340423
1202940,4,40.7540414,-111.8907271
1202675,1,40.7766821,-111.9332662
1202500,4,40.7597171,-111.8682517
